"voterid","civicduty","hawthorne","self","neighbors","control"
"V058022",1,0,0,0,0
"V056164",0,0,1,0,0
"V106589",0,1,0,0,0
"V015726",0,0,1,0,0
"V096311",1,0,0,0,0
"V018858",1,0,0,0,0
"V013999",0,0,0,0,1
"V100974",1,0,0,0,0
"V057976",0,0,0,1,0
"V123295",0,1,0,0,0
"V061602",0,0,0,1,0
"V093236",0,0,0,1,0
"V100163",0,0,0,0,1
"V069261",0,0,0,0,1
"V103758",0,0,0,0,1
"V110713",0,0,0,0,1
"V054786",0,0,0,0,1
"V139661",1,0,0,0,0
"V039258",1,0,0,0,0
"V084941",0,0,0,1,0
"V059925",1,0,0,0,0
"V067472",0,0,1,0,0
"V009454",0,0,1,0,0
"V006445",1,0,0,0,0
"V121595",0,1,0,0,0
"V135747",0,0,0,1,0
"V066953",1,0,0,0,0
"V043164",0,1,0,0,0
"V053867",0,1,0,0,0
"V065916",0,0,0,0,1
"V016607",0,1,0,0,0
"V010891",0,0,1,0,0
"V060531",1,0,0,0,0
"V074673",0,0,0,0,1
"V124796",0,1,0,0,0
"V069941",0,0,0,0,1
"V034497",0,1,0,0,0
"V062954",0,0,0,1,0
"V063733",1,0,0,0,0
"V049313",0,1,0,0,0
"V073700",0,0,1,0,0
"V118831",1,0,0,0,0
"V046124",0,0,0,1,0
"V107773",0,1,0,0,0
"V050037",0,0,0,0,1
"V095360",1,0,0,0,0
"V135491",0,1,0,0,0
"V082284",0,0,1,0,0
"V118599",0,1,0,0,0
"V139908",0,0,0,1,0
"V105654",0,0,0,0,1
"V101453",0,1,0,0,0
"V054074",0,0,0,1,0
"V070430",0,0,0,1,0
"V121287",0,0,1,0,0
"V076193",0,0,0,0,1
"V053246",0,0,1,0,0
"V119126",0,0,0,1,0
"V097985",0,1,0,0,0
"V121004",0,0,0,1,0
"V124866",0,0,0,1,0
"V101625",0,0,1,0,0
"V008506",0,0,0,1,0
"V135691",1,0,0,0,0
"V125572",0,0,0,0,1
"V057415",0,1,0,0,0
"V045813",0,0,0,1,0
"V092836",0,0,0,0,1
"V125258",0,0,0,1,0
"V017607",0,0,0,1,0
"V134396",0,1,0,0,0
"V094626",0,0,0,1,0
"V068868",0,1,0,0,0
"V036991",1,0,0,0,0
"V056530",0,0,1,0,0
"V067552",1,0,0,0,0
"V099953",0,1,0,0,0
"V066589",0,0,1,0,0
"V047739",0,0,0,1,0
"V083297",0,0,0,0,1
"V093145",0,0,0,0,1
"V088498",0,1,0,0,0
"V054530",1,0,0,0,0
"V097261",1,0,0,0,0
"V076605",1,0,0,0,0
"V039720",1,0,0,0,0
"V018502",0,1,0,0,0
"V028321",0,0,1,0,0
"V040701",0,1,0,0,0
"V075241",0,0,0,0,1
"V117115",0,0,1,0,0
"V068785",0,1,0,0,0
"V035750",0,0,0,0,1
"V039354",0,0,0,0,1
"V033423",0,0,0,1,0
"V092727",1,0,0,0,0
"V069604",1,0,0,0,0
"V076382",0,1,0,0,0
"V003521",1,0,0,0,0
"V024284",0,0,1,0,0
"V010406",0,0,0,0,1
"V099002",0,0,0,0,1
"V085412",0,1,0,0,0
"V129724",0,0,0,0,1
"V098151",1,0,0,0,0
"V050741",0,1,0,0,0
"V094670",1,0,0,0,0
"V074151",1,0,0,0,0
"V104161",0,0,0,0,1
"V078173",0,1,0,0,0
"V025841",0,0,0,0,1
"V006577",0,0,0,1,0
"V033484",0,0,0,0,1
"V018258",0,0,0,0,1
"V106780",0,1,0,0,0
"V105829",1,0,0,0,0
"V084361",0,1,0,0,0
"V018220",0,1,0,0,0
"V044353",1,0,0,0,0
"V049629",0,0,1,0,0
"V135394",0,1,0,0,0
"V043623",0,0,0,0,1
"V087084",0,0,1,0,0
"V007750",1,0,0,0,0
"V102787",0,0,1,0,0
"V089244",0,0,1,0,0
"V006012",0,0,0,0,1
"V118346",0,0,0,0,1
"V087575",0,1,0,0,0
"V065832",0,1,0,0,0
"V071431",0,0,1,0,0
"V086001",0,0,0,0,1
"V085512",0,0,0,0,1
"V079151",0,1,0,0,0
"V000231",0,0,0,1,0
"V019828",0,0,0,0,1
"V097658",0,0,1,0,0
"V113388",0,0,0,0,1
"V023440",1,0,0,0,0
"V055141",0,1,0,0,0
"V049047",0,0,0,0,1
"V121121",0,0,1,0,0
"V129903",0,0,0,1,0
"V000349",0,0,1,0,0
"V137392",0,0,1,0,0
"V077581",0,0,0,0,1
"V017966",0,1,0,0,0
"V012555",0,1,0,0,0
"V097614",0,0,0,1,0
"V064958",1,0,0,0,0
"V021772",0,0,1,0,0
"V046060",0,1,0,0,0
"V072287",0,0,0,0,1
"V109258",0,0,0,1,0
"V097122",0,0,0,0,1
"V047931",0,0,0,1,0
"V098522",0,0,1,0,0
"V137832",0,0,0,1,0
"V075408",0,1,0,0,0
"V037175",0,0,0,0,1
"V115519",0,0,0,1,0
"V023390",0,1,0,0,0
"V108723",0,0,0,1,0
"V062014",0,1,0,0,0
"V037755",1,0,0,0,0
"V011854",0,0,1,0,0
"V101492",0,0,1,0,0
"V064638",0,0,0,0,1
"V113348",0,1,0,0,0
"V028232",0,0,0,0,1
"V070814",0,0,0,0,1
"V007413",1,0,0,0,0
"V121219",1,0,0,0,0
"V096727",0,0,0,1,0
"V065027",0,0,0,0,1
"V037453",0,0,1,0,0
"V095485",0,0,0,1,0
"V011963",1,0,0,0,0
"V048931",0,0,1,0,0
"V084677",0,1,0,0,0
"V047350",0,0,0,1,0
"V130792",0,1,0,0,0
"V029596",0,0,0,0,1
"V138242",0,0,0,1,0
"V065726",0,0,1,0,0
"V003220",1,0,0,0,0
"V028556",0,0,1,0,0
"V108560",0,0,1,0,0
"V051350",0,0,0,1,0
"V126963",1,0,0,0,0
"V092902",0,0,1,0,0
"V024489",0,0,0,0,1
"V095247",0,0,0,0,1
"V095605",0,1,0,0,0
"V041817",0,0,1,0,0
"V053064",0,0,0,1,0
"V045301",0,0,0,1,0
"V119002",0,0,1,0,0
"V076360",0,1,0,0,0
"V078977",0,0,0,0,1
"V026802",0,0,0,0,1
"V100462",0,0,0,1,0
"V032601",0,0,1,0,0
"V064513",0,1,0,0,0
"V090872",1,0,0,0,0
"V009689",0,1,0,0,0
"V047715",0,0,0,0,1
"V134353",0,0,0,0,1
"V026818",0,0,0,0,1
"V059748",1,0,0,0,0
"V110571",1,0,0,0,0
"V090319",0,0,0,0,1
"V133914",0,0,1,0,0
"V071212",0,0,0,1,0
"V107219",0,0,1,0,0
"V042247",0,0,0,0,1
"V085399",0,0,0,1,0
"V119447",0,1,0,0,0
"V005955",0,0,1,0,0
"V106819",0,1,0,0,0
"V006590",1,0,0,0,0
"V025104",0,0,0,1,0
"V001473",0,0,1,0,0
"V107103",0,1,0,0,0
"V109148",1,0,0,0,0
"V126490",0,0,0,1,0
"V008670",0,0,1,0,0
"V074206",0,0,0,0,1
"V111471",0,0,0,1,0
"V018676",0,1,0,0,0
"V079635",0,0,0,1,0
"V040715",1,0,0,0,0
"V011019",0,1,0,0,0
"V111776",0,1,0,0,0
"V065884",0,0,0,0,1
"V060998",0,1,0,0,0
"V075551",0,0,1,0,0
"V081336",0,0,1,0,0
"V080448",0,0,0,1,0
"V116796",0,0,0,1,0
"V079893",0,0,1,0,0
"V027805",0,0,1,0,0
"V048720",0,0,1,0,0
"V116463",0,1,0,0,0
"V058346",0,0,0,1,0
"V072858",0,1,0,0,0
"V096699",0,1,0,0,0
"V095236",0,1,0,0,0
"V060585",0,1,0,0,0
"V118343",0,1,0,0,0
"V036610",1,0,0,0,0
"V121541",0,0,0,0,1
"V021754",0,0,0,0,1
"V130702",0,1,0,0,0
"V138193",0,0,1,0,0
"V054971",0,0,0,0,1
"V111762",1,0,0,0,0
"V121459",0,0,0,1,0
"V090628",0,0,0,0,1
"V031468",0,0,1,0,0
"V015973",0,0,0,1,0
"V135172",0,1,0,0,0
"V090889",0,1,0,0,0
"V025723",0,0,0,0,1
"V103858",0,0,0,1,0
"V048175",1,0,0,0,0
"V136668",0,0,0,0,1
"V062655",0,0,1,0,0
"V128700",0,0,0,1,0
"V129806",0,0,1,0,0
"V040379",0,1,0,0,0
"V067462",0,0,0,0,1
"V068384",0,1,0,0,0
"V072741",0,0,0,1,0
"V064805",0,0,0,1,0
"V032487",0,0,0,1,0
"V029889",0,0,0,1,0
"V039914",0,0,1,0,0
"V115822",0,0,0,0,1
"V055688",0,0,0,0,1
"V015032",0,0,0,0,1
"V068483",0,1,0,0,0
"V085932",0,0,0,0,1
"V102691",1,0,0,0,0
"V009446",0,0,0,0,1
"V139981",0,0,0,0,1
"V111254",0,0,1,0,0
"V076808",0,0,0,0,1
"V057783",0,1,0,0,0
"V053311",0,1,0,0,0
"V110939",0,0,0,0,1
"V032509",1,0,0,0,0
"V048839",0,0,0,1,0
"V055129",0,0,0,0,1
"V066210",0,1,0,0,0
"V127117",0,1,0,0,0
"V102218",0,1,0,0,0
"V023190",0,0,1,0,0
"V136837",0,0,1,0,0
"V021843",0,1,0,0,0
"V063713",0,0,0,1,0
"V055445",1,0,0,0,0
"V120513",1,0,0,0,0
"V039885",1,0,0,0,0
"V067493",0,0,1,0,0
"V097967",0,0,0,1,0
"V069720",0,0,0,1,0
"V124071",0,0,0,1,0
"V136090",0,0,1,0,0
"V113499",0,0,0,1,0
"V084751",1,0,0,0,0
"V136866",1,0,0,0,0
"V074189",0,0,1,0,0
"V069035",0,1,0,0,0
"V121487",0,0,1,0,0
"V006466",0,0,1,0,0
"V136155",0,1,0,0,0
"V020597",0,0,0,1,0
"V032946",0,0,0,1,0
"V001031",0,0,0,1,0
"V040902",0,0,1,0,0
"V088502",1,0,0,0,0
"V006894",0,0,0,1,0
"V012061",0,1,0,0,0
"V008625",0,0,0,0,1
"V039861",0,1,0,0,0
"V102867",0,0,0,1,0
"V065021",0,0,1,0,0
"V007452",0,0,0,1,0
"V105120",0,0,1,0,0
"V132181",0,0,0,0,1
"V006981",0,0,1,0,0
"V063905",0,0,0,0,1
"V034609",1,0,0,0,0
"V116955",0,0,0,1,0
"V066308",1,0,0,0,0
"V010225",1,0,0,0,0
"V083078",0,0,0,1,0
"V112303",0,1,0,0,0
"V125464",0,0,1,0,0
"V124182",0,0,1,0,0
"V018191",0,0,1,0,0
"V129110",0,0,0,0,1
"V076227",0,1,0,0,0
"V122773",0,1,0,0,0
"V021115",0,0,1,0,0
"V085335",0,0,1,0,0
"V124749",0,0,0,0,1
"V043015",1,0,0,0,0
"V036388",0,0,0,0,1
"V038354",1,0,0,0,0
"V032340",0,1,0,0,0
"V092432",0,0,1,0,0
"V063384",1,0,0,0,0
"V036763",0,0,0,1,0
"V130321",1,0,0,0,0
"V038014",0,0,0,1,0
"V080953",1,0,0,0,0
"V001304",0,0,1,0,0
"V073883",0,1,0,0,0
"V013872",0,0,0,1,0
"V124888",0,0,1,0,0
"V108957",0,0,0,0,1
"V103352",1,0,0,0,0
"V126800",0,0,0,0,1
"V041644",0,0,0,0,1
"V078739",0,0,0,0,1
"V032699",0,0,0,0,1
"V061853",1,0,0,0,0
"V028026",0,0,0,1,0
"V066681",0,1,0,0,0
"V054359",0,0,0,1,0
"V120517",0,1,0,0,0
"V052513",0,1,0,0,0
"V024629",0,0,0,0,1
"V033453",0,0,0,0,1
"V075041",0,0,0,0,1
"V136310",0,0,0,1,0
"V044771",0,0,1,0,0
"V079903",1,0,0,0,0
"V048234",0,1,0,0,0
"V100549",0,0,1,0,0
"V054142",0,1,0,0,0
"V057158",0,0,0,1,0
"V108977",0,0,0,1,0
"V139443",0,0,0,0,1
"V073952",0,0,1,0,0
"V082546",0,0,0,0,1
"V060512",0,0,0,1,0
"V030366",1,0,0,0,0
"V120404",0,1,0,0,0
"V082465",0,0,0,0,1
"V018335",1,0,0,0,0
"V092415",0,0,1,0,0
"V026453",1,0,0,0,0
"V140101",0,1,0,0,0
"V077251",0,0,0,1,0
"V026105",0,0,0,1,0
"V055639",0,0,0,0,1
"V046807",0,0,0,0,1
"V128931",0,0,0,1,0
"V066679",0,1,0,0,0
"V062384",1,0,0,0,0
"V075747",1,0,0,0,0
"V003582",0,0,0,0,1
"V045967",0,0,0,1,0
"V124245",1,0,0,0,0
"V043899",0,0,0,0,1
"V005123",1,0,0,0,0
"V103336",0,1,0,0,0
"V055674",0,1,0,0,0
"V068442",0,0,1,0,0
"V078520",0,0,1,0,0
"V059575",0,0,0,1,0
"V121374",0,0,1,0,0
"V097518",0,0,0,0,1
"V031740",0,1,0,0,0
"V065186",0,1,0,0,0
"V061911",0,1,0,0,0
"V014797",0,1,0,0,0
"V097534",0,0,1,0,0
"V084077",0,1,0,0,0
"V052471",0,0,0,0,1
"V068358",0,1,0,0,0
"V050607",0,0,1,0,0
"V038272",0,0,0,1,0
"V023365",0,0,1,0,0
"V086061",0,0,0,0,1
"V034183",0,0,1,0,0
"V037514",0,1,0,0,0
"V105819",0,0,0,0,1
"V113616",0,0,1,0,0
"V085507",0,0,1,0,0
"V137839",0,1,0,0,0
"V129958",0,1,0,0,0
"V048999",0,0,0,0,1
"V108993",0,0,0,0,1
"V078193",0,0,1,0,0
"V092031",0,1,0,0,0
"V125346",1,0,0,0,0
"V114163",0,0,1,0,0
"V109989",0,0,0,1,0
"V014941",0,0,1,0,0
"V011090",0,0,0,1,0
"V047330",1,0,0,0,0
"V071451",0,0,0,1,0
"V025391",0,0,0,0,1
"V097749",0,0,0,0,1
"V025196",0,1,0,0,0
"V131154",0,0,1,0,0
"V007921",1,0,0,0,0
"V065530",0,0,1,0,0
"V127706",0,0,0,1,0
"V065238",0,0,0,0,1
"V076086",1,0,0,0,0
"V106833",0,1,0,0,0
"V054695",0,1,0,0,0
"V070635",0,0,0,1,0
"V061478",0,0,1,0,0
"V066940",0,0,0,0,1
"V029172",1,0,0,0,0
"V019373",0,1,0,0,0
"V021946",0,0,1,0,0
"V094993",0,1,0,0,0
"V079601",0,0,0,0,1
"V091394",0,0,0,0,1
"V045086",0,0,0,1,0
"V113042",0,1,0,0,0
"V098394",0,0,0,1,0
"V071396",0,1,0,0,0
"V013007",1,0,0,0,0
"V026686",0,0,1,0,0
"V082144",0,0,0,0,1
"V113039",0,1,0,0,0
"V019761",0,1,0,0,0
"V092016",0,1,0,0,0
"V062559",0,0,0,1,0
"V099073",0,0,1,0,0
"V062464",0,0,0,1,0
"V047460",0,0,1,0,0
"V028909",0,0,1,0,0
"V093645",0,1,0,0,0
"V105065",0,0,1,0,0
"V075434",0,0,1,0,0
"V013001",0,0,0,1,0
"V023848",1,0,0,0,0
"V083365",0,0,0,0,1
"V027185",0,1,0,0,0
"V024966",0,0,0,0,1
"V078031",0,1,0,0,0
"V025899",0,0,0,0,1
"V001027",1,0,0,0,0
"V133487",0,0,0,0,1
"V099232",0,0,0,0,1
"V090031",0,0,0,0,1
"V057832",0,0,1,0,0
"V041101",0,1,0,0,0
"V024433",0,0,0,1,0
"V066957",0,1,0,0,0
"V042094",0,1,0,0,0
"V128484",0,0,0,0,1
"V129789",0,0,0,0,1
"V008353",0,1,0,0,0
"V140284",1,0,0,0,0
"V139512",0,0,0,0,1
"V117473",0,0,0,0,1
"V087613",1,0,0,0,0
"V110699",0,0,1,0,0
"V034791",1,0,0,0,0
"V043251",0,0,1,0,0
"V113675",1,0,0,0,0
"V119838",0,0,0,1,0
"V009626",1,0,0,0,0
"V049989",0,1,0,0,0
"V003127",0,1,0,0,0
"V126568",1,0,0,0,0
"V006027",0,0,0,1,0
"V021566",1,0,0,0,0
"V056959",1,0,0,0,0
"V036316",0,1,0,0,0
"V022048",0,1,0,0,0
"V029611",0,0,0,1,0
"V126001",0,1,0,0,0
"V054032",0,0,0,1,0
"V071645",0,1,0,0,0
"V099699",0,0,1,0,0
"V014684",0,0,1,0,0
"V139623",0,1,0,0,0
"V079435",0,0,1,0,0
"V082713",0,0,0,1,0
"V017431",1,0,0,0,0
"V070755",0,0,1,0,0
"V119580",0,0,1,0,0
"V069478",0,0,0,0,1
"V123168",0,0,0,1,0
"V083694",1,0,0,0,0
"V054361",0,0,0,0,1
"V062598",0,0,0,0,1
"V045280",0,0,0,0,1
"V052645",1,0,0,0,0
"V130309",1,0,0,0,0
"V017794",1,0,0,0,0
"V057601",0,0,0,0,1
"V070667",0,0,1,0,0
"V130467",0,1,0,0,0
"V070848",0,0,0,0,1
"V127910",0,0,1,0,0
"V065134",0,0,0,0,1
"V120498",0,0,0,0,1
"V081654",0,1,0,0,0
"V010175",0,0,1,0,0
"V102359",0,0,0,1,0
"V047109",0,0,0,0,1
"V088169",0,0,0,0,1
"V105697",0,0,0,0,1
"V057398",0,0,0,0,1
"V052246",0,0,0,1,0
"V116073",0,0,0,0,1
"V028633",0,0,1,0,0
"V050819",1,0,0,0,0
"V072554",0,1,0,0,0
"V036502",0,1,0,0,0
"V063506",0,0,0,0,1
"V106630",1,0,0,0,0
"V030025",0,0,0,1,0
"V044496",0,1,0,0,0
"V008857",0,0,1,0,0
"V121381",0,0,0,1,0
"V039588",0,0,0,0,1
"V018675",0,0,1,0,0
"V022635",0,0,0,1,0
"V105011",0,1,0,0,0
"V135917",0,0,0,1,0
"V112472",0,1,0,0,0
"V087417",0,1,0,0,0
"V053918",0,0,0,1,0
"V069562",0,0,1,0,0
"V047483",0,1,0,0,0
"V128874",1,0,0,0,0
"V034655",1,0,0,0,0
"V052160",0,0,0,1,0
"V123437",0,0,0,1,0
"V129791",1,0,0,0,0
"V130014",0,1,0,0,0
"V005510",0,0,0,0,1
"V028598",0,1,0,0,0
"V002281",1,0,0,0,0
"V002589",0,0,1,0,0
"V127681",0,0,0,0,1
"V015169",0,1,0,0,0
"V122718",0,0,1,0,0
"V062124",1,0,0,0,0
"V046753",0,0,0,0,1
"V099364",1,0,0,0,0
"V042770",0,0,0,1,0
"V034988",0,0,1,0,0
"V002664",0,0,0,0,1
"V099138",0,0,0,0,1
"V126350",0,0,1,0,0
"V092641",0,0,0,0,1
"V125298",0,0,0,0,1
"V041138",0,0,0,0,1
"V006669",0,1,0,0,0
"V101664",0,0,1,0,0
"V037315",0,1,0,0,0
"V005350",0,1,0,0,0
"V038952",1,0,0,0,0
"V096849",0,0,0,0,1
"V068475",1,0,0,0,0
"V019245",0,0,0,1,0
"V043713",0,0,1,0,0
"V002108",0,0,0,0,1
"V051211",0,0,0,1,0
"V000589",0,0,0,1,0
"V057181",0,1,0,0,0
"V076914",0,1,0,0,0
"V011673",0,0,1,0,0
"V020078",0,0,1,0,0
"V101663",1,0,0,0,0
"V067759",1,0,0,0,0
"V117730",0,1,0,0,0
"V115660",0,0,0,1,0
"V022664",0,0,0,0,1
"V103449",0,1,0,0,0
"V018468",0,0,1,0,0
"V028945",0,0,0,1,0
"V078199",0,0,0,0,1
"V039552",1,0,0,0,0
"V056248",0,1,0,0,0
"V114075",0,0,0,0,1
"V009984",0,0,1,0,0
"V003638",0,0,1,0,0
"V103187",0,0,0,0,1
"V055496",1,0,0,0,0
"V060467",0,0,0,1,0
"V123264",1,0,0,0,0
"V057427",0,0,0,0,1
"V075488",0,0,1,0,0
"V134182",0,0,1,0,0
"V058242",0,0,0,1,0
"V106856",0,0,0,0,1
"V112366",0,0,1,0,0
"V098193",0,1,0,0,0
"V049232",0,0,0,1,0
"V031826",0,0,0,1,0
"V078510",0,0,0,1,0
"V024078",0,1,0,0,0
"V045509",0,0,1,0,0
"V136022",0,1,0,0,0
"V035118",0,0,0,1,0
"V089135",0,1,0,0,0
"V086159",0,0,0,1,0
"V067353",1,0,0,0,0
"V099611",1,0,0,0,0
"V074649",0,0,1,0,0
"V040537",0,0,0,0,1
"V013767",1,0,0,0,0
"V017209",0,0,0,1,0
"V091135",0,0,0,0,1
"V132492",0,0,1,0,0
"V031631",0,0,0,0,1
"V092816",0,0,1,0,0
"V041673",0,0,1,0,0
"V028879",0,0,1,0,0
"V087995",0,0,0,1,0
"V107244",0,0,0,0,1
"V042028",0,0,1,0,0
"V007971",1,0,0,0,0
"V084703",0,1,0,0,0
"V079375",0,0,0,0,1
"V016889",0,1,0,0,0
"V056952",0,0,0,1,0
"V088790",1,0,0,0,0
"V013142",0,0,1,0,0
"V116493",0,1,0,0,0
"V106322",0,0,1,0,0
"V033475",0,0,0,0,1
"V140029",1,0,0,0,0
"V035166",1,0,0,0,0
"V036563",0,1,0,0,0
"V078736",0,0,1,0,0
"V017930",0,0,1,0,0
"V096171",0,1,0,0,0
"V061274",0,0,1,0,0
"V075644",1,0,0,0,0
"V039030",0,1,0,0,0
"V062527",0,0,0,1,0
"V080842",1,0,0,0,0
"V067555",0,1,0,0,0
"V054314",0,0,1,0,0
"V061458",1,0,0,0,0
"V113934",0,0,0,1,0
"V067785",0,0,0,1,0
"V047697",0,0,0,0,1
"V045197",1,0,0,0,0
"V099505",0,0,0,0,1
"V100282",0,1,0,0,0
"V044939",0,0,0,0,1
"V139295",1,0,0,0,0
"V079356",0,1,0,0,0
"V049747",0,0,0,0,1
"V024016",0,0,1,0,0
"V048365",0,0,0,1,0
"V061247",0,0,0,1,0
"V140400",1,0,0,0,0
"V069275",1,0,0,0,0
"V096225",0,1,0,0,0
"V088230",0,1,0,0,0
"V027313",0,0,1,0,0
"V076555",0,1,0,0,0
"V075744",0,1,0,0,0
"V002891",0,0,0,0,1
"V102606",1,0,0,0,0
"V069185",0,0,1,0,0
"V028459",0,0,0,1,0
"V134851",0,1,0,0,0
"V083613",0,0,1,0,0
"V025151",0,1,0,0,0
"V037431",1,0,0,0,0
"V051486",0,1,0,0,0
"V030935",1,0,0,0,0
"V130553",0,0,0,0,1
"V132843",0,0,0,0,1
"V043670",0,0,0,1,0
"V022425",0,0,1,0,0
"V013451",0,0,0,0,1
"V133112",0,0,1,0,0
"V053332",0,0,0,1,0
"V040013",1,0,0,0,0
"V061069",0,0,0,1,0
"V095917",1,0,0,0,0
"V003244",0,0,0,1,0
"V057153",0,0,1,0,0
"V048813",1,0,0,0,0
"V019383",0,0,0,0,1
"V019116",1,0,0,0,0
"V113223",0,0,0,1,0
"V036068",0,0,0,1,0
"V134326",0,1,0,0,0
"V113758",0,0,0,1,0
"V038675",1,0,0,0,0
"V069514",0,0,0,0,1
"V033607",0,0,0,0,1
"V019558",0,1,0,0,0
"V114587",0,0,1,0,0
"V074594",1,0,0,0,0
"V068849",0,0,0,0,1
"V132608",0,1,0,0,0
"V005693",0,1,0,0,0
"V006752",0,1,0,0,0
"V067402",0,0,0,1,0
"V105494",0,0,0,1,0
"V000597",1,0,0,0,0
"V008811",1,0,0,0,0
"V122407",0,1,0,0,0
"V132006",0,0,1,0,0
"V007766",0,0,0,0,1
"V110459",0,0,0,0,1
"V039231",0,0,0,1,0
"V111490",0,0,1,0,0
"V083119",1,0,0,0,0
"V104200",0,0,0,0,1
"V114224",0,1,0,0,0
"V000293",0,0,0,1,0
"V041752",0,1,0,0,0
"V019906",0,0,1,0,0
"V139350",0,0,0,0,1
"V086822",0,1,0,0,0
"V040152",0,1,0,0,0
"V089441",0,1,0,0,0
"V101914",0,1,0,0,0
"V056501",0,0,1,0,0
"V127231",0,0,0,0,1
"V008571",1,0,0,0,0
"V058077",0,1,0,0,0
"V081098",0,0,1,0,0
"V063383",0,0,0,1,0
"V059685",1,0,0,0,0
"V043590",0,0,1,0,0
"V109313",0,0,0,1,0
"V053467",0,1,0,0,0
"V019525",0,1,0,0,0
"V134620",0,0,0,0,1
"V034879",0,0,1,0,0
"V004301",1,0,0,0,0
"V066709",0,1,0,0,0
"V075638",0,1,0,0,0
"V140026",0,0,0,1,0
"V004772",0,0,0,0,1
"V102356",0,0,0,0,1
"V038588",0,0,0,1,0
"V118277",1,0,0,0,0
"V100364",0,0,0,1,0
"V101015",0,0,0,1,0
"V004354",1,0,0,0,0
"V131357",0,1,0,0,0
"V086918",0,0,0,1,0
"V140147",0,0,0,0,1
"V080492",1,0,0,0,0
"V080864",0,1,0,0,0
"V121801",0,0,1,0,0
"V055566",0,0,1,0,0
"V112504",0,0,0,0,1
"V130994",1,0,0,0,0
"V027026",0,1,0,0,0
"V130089",0,0,0,1,0
"V084449",0,1,0,0,0
"V084817",0,1,0,0,0
"V048429",0,0,0,0,1
"V089292",1,0,0,0,0
"V062415",0,0,0,0,1
"V103798",0,0,0,1,0
"V117662",0,1,0,0,0
"V093840",0,0,1,0,0
"V102654",0,0,0,1,0
"V005178",0,0,0,0,1
"V065857",0,0,0,0,1
"V103761",0,0,0,1,0
"V043281",0,0,0,1,0
"V039759",0,0,0,0,1
"V034061",0,0,0,0,1
"V011750",0,0,0,0,1
"V058983",0,0,1,0,0
"V007903",1,0,0,0,0
"V137437",1,0,0,0,0
"V092248",0,0,0,0,1
"V061528",0,1,0,0,0
"V055752",1,0,0,0,0
"V092635",0,1,0,0,0
"V115363",0,0,0,0,1
"V127545",0,0,0,0,1
"V090309",0,0,0,1,0
"V077884",0,1,0,0,0
"V115313",0,0,0,0,1
"V012850",0,0,0,1,0
"V090269",0,0,0,0,1
"V065535",0,0,1,0,0
"V130686",0,0,0,0,1
"V021165",0,0,1,0,0
"V030612",0,1,0,0,0
"V113501",0,0,0,0,1
"V037732",1,0,0,0,0
"V023432",1,0,0,0,0
"V069887",0,0,0,1,0
"V108909",0,1,0,0,0
"V038882",0,0,0,1,0
"V127183",0,0,0,1,0
"V026862",0,0,0,1,0
"V005901",0,0,0,1,0
"V137950",0,0,0,1,0
"V118421",0,1,0,0,0
"V092372",0,0,1,0,0
"V120181",0,0,0,1,0
"V002014",0,0,0,0,1
"V088398",0,1,0,0,0
"V126845",1,0,0,0,0
"V111754",0,0,1,0,0
"V090826",1,0,0,0,0
"V088920",0,1,0,0,0
"V002715",1,0,0,0,0
"V090721",0,1,0,0,0
"V105993",0,0,0,1,0
"V126620",0,0,0,1,0
"V008054",0,0,0,1,0
"V030268",0,0,0,1,0
"V008204",1,0,0,0,0
"V120377",0,1,0,0,0
"V083504",0,0,0,1,0
"V093025",0,0,1,0,0
"V007826",0,0,0,0,1
"V105239",0,1,0,0,0
"V052316",0,0,0,1,0
"V052122",0,0,0,1,0
"V029421",0,1,0,0,0
"V002317",0,1,0,0,0
"V055714",1,0,0,0,0
"V121405",0,0,0,0,1
"V118928",0,0,0,1,0
"V044744",0,1,0,0,0
"V021164",0,1,0,0,0
"V084497",0,1,0,0,0
"V110989",0,0,1,0,0
"V107449",0,0,0,0,1
"V116441",1,0,0,0,0
"V024955",1,0,0,0,0
"V122961",0,0,0,0,1
"V126014",1,0,0,0,0
"V080690",1,0,0,0,0
"V011432",0,1,0,0,0
"V032468",0,0,0,1,0
"V113102",0,1,0,0,0
"V118274",1,0,0,0,0
"V123087",0,0,1,0,0
"V041883",0,0,0,1,0
"V003709",0,0,1,0,0
"V057054",0,0,0,1,0
"V064780",1,0,0,0,0
"V119818",0,0,1,0,0
"V120251",0,0,1,0,0
"V052888",1,0,0,0,0
"V129910",0,0,1,0,0
"V050398",0,0,0,0,1
"V077857",0,1,0,0,0
"V120998",0,1,0,0,0
"V123860",1,0,0,0,0
"V039983",0,0,0,0,1
"V044590",0,0,0,1,0
"V011168",1,0,0,0,0
"V059603",0,0,1,0,0
"V106748",0,1,0,0,0
"V062708",0,0,0,0,1
"V092779",0,1,0,0,0
"V057910",0,0,1,0,0
"V093921",0,1,0,0,0
"V021288",0,0,0,1,0
"V002214",0,0,0,0,1
"V039607",0,0,1,0,0
"V092980",0,0,1,0,0
"V083453",1,0,0,0,0
"V063370",0,1,0,0,0
"V090219",1,0,0,0,0
"V100097",0,1,0,0,0
"V091222",0,0,1,0,0
"V122780",0,0,1,0,0
"V103669",1,0,0,0,0
"V121303",0,0,0,1,0
"V042330",0,0,0,1,0
"V034523",0,0,0,1,0
"V123580",0,0,0,1,0
"V035467",0,0,0,0,1
"V092604",0,0,0,1,0
